,vidid,title,tmblink,views,channelName,channelSubs,channelTotalViews
0,eQ_8F4nzyiw,Building a PC... using only Wish.com,https://i.ytimg.com/vi/eQ_8F4nzyiw/hqdefault.jpg,22874003,Linus Tech Tips,15400000,7271836145
1,lEaPQ7YrWQg,The Absolute Fastest Gaming Computer - Splave PC,https://i.ytimg.com/vi/lEaPQ7YrWQg/hqdefault.jpg,3915395,Linus Tech Tips,15400000,7271836145
2,J1z4XqEkSEU,You Don't Need a Graphics Card! - Cloud gaming,https://i.ytimg.com/vi/J1z4XqEkSEU/hqdefault.jpg,2918736,Linus Tech Tips,15400000,7271836145
3,8Xanr4jkmEc,Bring your video card back from the dead! - Oven method,https://i.ytimg.com/vi/8Xanr4jkmEc/hqdefault.jpg,2344280,Linus Tech Tips,15400000,7271836145
4,bnEPBcCkM2Y,Nvidia’s New SUPER Cards! - RTX 2060 & 2070 SUPER Review,https://i.ytimg.com/vi/bnEPBcCkM2Y/hqdefault.jpg,1960294,Linus Tech Tips,15400000,7271836145
5,2x3VsHpvFC4,Florida Man Builds a Computer - ROG Rig Reboot 2021,https://i.ytimg.com/vi/2x3VsHpvFC4/hqdefault.jpg,1635000,Linus Tech Tips,15400000,7271836145
6,qDLQ7FjPMf8,Video Card Thermal Compound Upgrade - Secret to Better GPU Performance?,https://i.ytimg.com/vi/qDLQ7FjPMf8/hqdefault.jpg,1369198,Linus Tech Tips,15400000,7271836145
7,cxW75UljJ48,This Mac Studio upgrade is super easy! #SHORTS,https://i.ytimg.com/vi/cxW75UljJ48/hqdefault.jpg,1083197,Linus Tech Tips,15400000,7271836145
8,fyuxWDkLdcI,Recycling Your Electronics – What you Need to Know,https://i.ytimg.com/vi/fyuxWDkLdcI/hqdefault.jpg,803189,Linus Tech Tips,15400000,7271836145
9,2K5uWT8h6EQ,Grand Theft Auto V PC - Video Card Showdown,https://i.ytimg.com/vi/2K5uWT8h6EQ/hqdefault.jpg,604973,Linus Tech Tips,15400000,7271836145
10,uechD2E7f68,"HANDS ON AMD RYZEN & DELL 8K MONITOR - WAN Show January 6, 2017",https://i.ytimg.com/vi/uechD2E7f68/hqdefault.jpg,452530,Linus Tech Tips,15400000,7271836145
11,-2O_e3pACFY,AMD Radeon R7 260X Unboxing & Review,https://i.ytimg.com/vi/-2O_e3pACFY/hqdefault.jpg,331545,Linus Tech Tips,15400000,7271836145
12,vaxBmTTTWMo,Seagate SSHD Hybrid Drive Unboxing & Technology Explanation,https://i.ytimg.com/vi/vaxBmTTTWMo/hqdefault.jpg,236620,Linus Tech Tips,15400000,7271836145
13,VVNr15CTPMk,Virtuix Omni & Oculus Test Drive - Linus & Slick Virtual Reality Virgins,https://i.ytimg.com/vi/VVNr15CTPMk/hqdefault.jpg,153240,Linus Tech Tips,15400000,7271836145
14,zv1UpwSN_Pc,MSI Z77A-GD65 GAMING Motherboard Unboxing & Overview,https://i.ytimg.com/vi/zv1UpwSN_Pc/hqdefault.jpg,105128,Linus Tech Tips,15400000,7271836145
15,A9Hz2HRPQ6g,Razer Edge Gaming Windows 8 Tablet with GT 640M Graphics - Linus Tech Tips CES 2013,https://i.ytimg.com/vi/A9Hz2HRPQ6g/hqdefault.jpg,72152,Linus Tech Tips,15400000,7271836145
16,Gb0f_jDZQgg,Func 1030 XL Gaming Mouse Pad Unboxing & Sneak Peek,https://i.ytimg.com/vi/Gb0f_jDZQgg/hqdefault.jpg,51302,Linus Tech Tips,15400000,7271836145
17,B4cOdabDiYU,Gigabyte X79-UD5 LGA2011 SB-E SLI Motherboard Unboxing & First Look Linus Tech Tips,https://i.ytimg.com/vi/B4cOdabDiYU/hqdefault.jpg,35433,Linus Tech Tips,15400000,7271836145
18,CjD9-PBRlSg,Gigabyte MIB T3140 Monitor Integrated Box & H55N-USB3 Unboxing & First Look Linus Tech Tips,https://i.ytimg.com/vi/CjD9-PBRlSg/hqdefault.jpg,23885,Linus Tech Tips,15400000,7271836145
19,ibKpofiVg4Y,Samsung CLP-310N Colour Network Laser Printer Unboxing & First Look Linus Tech Tips,https://i.ytimg.com/vi/ibKpofiVg4Y/hqdefault.jpg,2907,Linus Tech Tips,15400000,7271836145
20,Q6vVuj3iggE,SKIN A WATERMELON party trick,https://i.ytimg.com/vi/Q6vVuj3iggE/hqdefault.jpg,135298079,Mark Rober,24700000,3693806616
21,edRloa1ZHqY,1500 Water Balloons + Trampoline- SLO MO!!,https://i.ytimg.com/vi/edRloa1ZHqY/hqdefault.jpg,89386245,Mark Rober,24700000,3693806616
22,vePc5V4h_kg,Shark Attack Test- Human Blood vs. Fish Blood,https://i.ytimg.com/vi/vePc5V4h_kg/hqdefault.jpg,75572064,Mark Rober,24700000,3693806616
23,-k-V3ESHcfA,Feeding Bill Gates a Fake Burger (to save the world),https://i.ytimg.com/vi/-k-V3ESHcfA/hqdefault.jpg,57430080,Mark Rober,24700000,3693806616
24,8HEfIJlcFbs,World Record Domino Robot (100k dominoes in 24hrs),https://i.ytimg.com/vi/8HEfIJlcFbs/hqdefault.jpg,49017954,Mark Rober,24700000,3693806616
25,mWDLkNsWjgg,I Dropped Popcorn on Movie-Texters,https://i.ytimg.com/vi/mWDLkNsWjgg/hqdefault.jpg,42169098,Mark Rober,24700000,3693806616
26,nsnyl8llfH4,1st place Egg Drop project ideas- using SCIENCE,https://i.ytimg.com/vi/nsnyl8llfH4/hqdefault.jpg,36418413,Mark Rober,24700000,3693806616
27,-RjJtO51ykY,EASY Pinewood Derby Car WINS using Science!!!,https://i.ytimg.com/vi/-RjJtO51ykY/hqdefault.jpg,29789761,Mark Rober,24700000,3693806616
28,PmlRbfSavbI,Stealing Baseball Signs with a Phone (Machine Learning),https://i.ytimg.com/vi/PmlRbfSavbI/hqdefault.jpg,26198984,Mark Rober,24700000,3693806616
29,DOWDNBu9DkU,Amazing Invention- This Drone Will Change Everything,https://i.ytimg.com/vi/DOWDNBu9DkU/hqdefault.jpg,22601208,Mark Rober,24700000,3693806616
30,9e9D7ABgHpU,Unbreakable Ice Cream Safe,https://i.ytimg.com/vi/9e9D7ABgHpU/hqdefault.jpg,20981768,Mark Rober,24700000,3693806616
31,VS6tnF31zr4,Shark vs. GoPro,https://i.ytimg.com/vi/VS6tnF31zr4/hqdefault.jpg,16483796,Mark Rober,24700000,3693806616
32,5rYhRn1x3FM,Gut Ripping iPhone Halloween Costume + 17 more hi-tech costumes,https://i.ytimg.com/vi/5rYhRn1x3FM/hqdefault.jpg,13479748,Mark Rober,24700000,3693806616
33,MvnumV1izOE,Unibrow Discrimination- Social Experiment,https://i.ytimg.com/vi/MvnumV1izOE/hqdefault.jpg,9568635,Mark Rober,24700000,3693806616
34,3yjcqsNNa24,FINAL SCIENCE CLASS- How to Survive a 5 Mile Fall with No Parachute,https://i.ytimg.com/vi/3yjcqsNNa24/hqdefault.jpg,6170558,Mark Rober,24700000,3693806616
35,ZxbGGGh5I7M,NASA Pumpkin Carving Contest w/ LASERS!!!,https://i.ytimg.com/vi/ZxbGGGh5I7M/hqdefault.jpg,4788149,Mark Rober,24700000,3693806616
36,z68vta3N5kg,Measure height with a watch! Cliff jump science,https://i.ytimg.com/vi/z68vta3N5kg/hqdefault.jpg,3415438,Mark Rober,24700000,3693806616
37,zr359AIjU2Q,SCIENCE CLASS #3- Why is the Sky Blue?,https://i.ytimg.com/vi/zr359AIjU2Q/hqdefault.jpg,1915983,Mark Rober,24700000,3693806616
38,DKHEanz5ayM,SCIENCE CLASS #5- How Do Astronauts Weigh Themselves?,https://i.ytimg.com/vi/DKHEanz5ayM/hqdefault.jpg,1219137,Mark Rober,24700000,3693806616
39,O1P6K_PaS0A,Make a Gorilla cam- HOW TO,https://i.ytimg.com/vi/O1P6K_PaS0A/hqdefault.jpg,405364,Mark Rober,24700000,3693806616
40,kxLoycj4pJY,TATTOOING Close Up (in Slow Motion) - Smarter Every Day 122,https://i.ytimg.com/vi/kxLoycj4pJY/hqdefault.jpg,86296117,SmarterEveryDay,11200000,1142585753
41,I8yJkIuvPvM,Milking the WORLD'S MOST VENOMOUS FISH! - Smarter Every Day 117,https://i.ytimg.com/vi/I8yJkIuvPvM/hqdefault.jpg,12642572,SmarterEveryDay,11200000,1142585753
42,ywBV6M7VOFU,Everything About Grain Bins (Farmers are Geniuses) - Smarter Every Day 218,https://i.ytimg.com/vi/ywBV6M7VOFU/hqdefault.jpg,7408302,SmarterEveryDay,11200000,1142585753
43,X3o71W4uNHc,"Prince Rupert's Drop EXPLODING in Epoxy Resin at 456,522 fps - Smarter Every Day 273",https://i.ytimg.com/vi/X3o71W4uNHc/hqdefault.jpg,5579956,SmarterEveryDay,11200000,1142585753
44,flmkQZvN_g8,"What happens when 2 Weedeaters Hit Each Other? (28,000 fps SLOW MOTION)  - Smarter Every Day 255",https://i.ytimg.com/vi/flmkQZvN_g8/hqdefault.jpg,4004771,SmarterEveryDay,11200000,1142585753
45,zz5lGkDdk78,Amazing Honey Coiling High Speed Video! - Smarter Every Day 53,https://i.ytimg.com/vi/zz5lGkDdk78/hqdefault.jpg,3058005,SmarterEveryDay,11200000,1142585753
46,OdW7vhYYSdM,Circular Saw Kickback Killer (We used science to make tools safer) - Smarter Every Day 209,https://i.ytimg.com/vi/OdW7vhYYSdM/hqdefault.jpg,2599219,SmarterEveryDay,11200000,1142585753
47,Lh0x54GC1sw,The Gun Detector - Smarter Every Day 225,https://i.ytimg.com/vi/Lh0x54GC1sw/hqdefault.jpg,1884469,SmarterEveryDay,11200000,1142585753
48,kRlwI2iV7x8,Touching Plasma PhD Research Opportunities at UAH - Smarter Every Day 193,https://i.ytimg.com/vi/kRlwI2iV7x8/hqdefault.jpg,1494265,SmarterEveryDay,11200000,1142585753
49,8MtbfrCGRm8,I Fed a Chameleon From My Mouth To Study Its Mouth ( In Slow Motion) | Smarter Every Day 180,https://i.ytimg.com/vi/8MtbfrCGRm8/hqdefault.jpg,1094814,SmarterEveryDay,11200000,1142585753
50,gl3bY6vME4w,"Capsized Boat in Destin, FL - Smarter Every Day 277",https://i.ytimg.com/vi/gl3bY6vME4w/hqdefault.jpg,918708,SmarterEveryDay,11200000,1142585753
51,rXrcm7DgDbA,SMARTER EVERY DAY AND SPACE!!!! - 129,https://i.ytimg.com/vi/rXrcm7DgDbA/hqdefault.jpg,670628,SmarterEveryDay,11200000,1142585753
52,VJcno_XL4RU,SPACE CATS !!! - Smarter Every Day 85,https://i.ytimg.com/vi/VJcno_XL4RU/hqdefault.jpg,521086,SmarterEveryDay,11200000,1142585753
53,Q-1DoJMehQM,12 Animals in The Amazing Amazon (with Slow Mo) - Smarter Every Day 76,https://i.ytimg.com/vi/Q-1DoJMehQM/hqdefault.jpg,384402,SmarterEveryDay,11200000,1142585753
54,ipQkk7RxApg,DONT SEND ME TO AUBURN!!!!! (Roll Tide! Alabama 2009 & 2011 National Champions!),https://i.ytimg.com/vi/ipQkk7RxApg/hqdefault.jpg,253052,SmarterEveryDay,11200000,1142585753
55,HIr1W601U7w,"WE SPENT $78,000 OF YOUR MONEY in Peru - Smarter Every Day 126",https://i.ytimg.com/vi/HIr1W601U7w/hqdefault.jpg,166113,SmarterEveryDay,11200000,1142585753
56,kNGR5OvhM1c,Space Mountain Fears - Smarter Every Day 12,https://i.ytimg.com/vi/kNGR5OvhM1c/hqdefault.jpg,100902,SmarterEveryDay,11200000,1142585753
57,Hf273uCVHvE,I built a wall - Time Lapse,https://i.ytimg.com/vi/Hf273uCVHvE/hqdefault.jpg,36406,SmarterEveryDay,11200000,1142585753
58,nMJaXNKtrIA,Baseball photography - with SCIENCE!,https://i.ytimg.com/vi/nMJaXNKtrIA/hqdefault.jpg,16154,SmarterEveryDay,11200000,1142585753
59,a3P1qIqGtRw,Crafts in Peru,https://i.ytimg.com/vi/a3P1qIqGtRw/hqdefault.jpg,4812,SmarterEveryDay,11200000,1142585753
60,AWTuvTJKtr0,I Swam in a Pool of Liquid Mecury #Shorts,https://i.ytimg.com/vi/AWTuvTJKtr0/hqdefault.jpg,29329261,What If,7490000,1419921509
61,UJwkj82BJjo,What If the Earth Stopped Spinning for 5 Seconds?,https://i.ytimg.com/vi/UJwkj82BJjo/hqdefault.jpg,5062179,What If,7490000,1419921509
62,KSQhjhoEvLs,What If Jupiter Became a Star?,https://i.ytimg.com/vi/KSQhjhoEvLs/hqdefault.jpg,2874313,What If,7490000,1419921509
63,0w2l5-FTD-0,What If We Become a Type 1 Civilization?,https://i.ytimg.com/vi/0w2l5-FTD-0/hqdefault.jpg,1977629,What If,7490000,1419921509
64,o8JGsBDY1xI,What If It Takes Two Years for a COVID-19 Vaccine?,https://i.ytimg.com/vi/o8JGsBDY1xI/hqdefault.jpg,1459589,What If,7490000,1419921509
65,-_6IP5m5kmE,What If You Explored the Deepest Points on Earth?,https://i.ytimg.com/vi/-_6IP5m5kmE/hqdefault.jpg,1096526,What If,7490000,1419921509
66,28QUkxheyCc,What If We Could Refreeze the Arctic?,https://i.ytimg.com/vi/28QUkxheyCc/hqdefault.jpg,818188,What If,7490000,1419921509
67,PJYWANz2-fA,What If We Became Enslaved by Aliens?,https://i.ytimg.com/vi/PJYWANz2-fA/hqdefault.jpg,661079,What If,7490000,1419921509
68,4v7de1JBlTw,What If You Were the Last Human on Earth? (Recut),https://i.ytimg.com/vi/4v7de1JBlTw/hqdefault.jpg,520572,What If,7490000,1419921509
69,_Zc-NE8pmtg,What If You Traveled Through a Black Hole?,https://i.ytimg.com/vi/_Zc-NE8pmtg/hqdefault.jpg,442174,What If,7490000,1419921509
70,hEszgpxhkic,What If Planet Nine Exists?,https://i.ytimg.com/vi/hEszgpxhkic/hqdefault.jpg,369296,What If,7490000,1419921509
71,nP61lImC7wA,What If You Could Upload Your Brain?,https://i.ytimg.com/vi/nP61lImC7wA/hqdefault.jpg,314519,What If,7490000,1419921509
72,5ZQ2BS-56Lk,What If We Replaced the Moon with Jupiter Overnight?,https://i.ytimg.com/vi/5ZQ2BS-56Lk/hqdefault.jpg,268803,What If,7490000,1419921509
73,AUHO1hj2F5A,What If the Earth Was Spinning on Its Side?,https://i.ytimg.com/vi/AUHO1hj2F5A/hqdefault.jpg,227730,What If,7490000,1419921509
74,QjW-7EQEb_Q,What If We Generated Electricity With Our Bodies?,https://i.ytimg.com/vi/QjW-7EQEb_Q/hqdefault.jpg,186627,What If,7490000,1419921509
75,2V1Xc26Vsqo,Could Every Planet in the Solar System Have a Twin?,https://i.ytimg.com/vi/2V1Xc26Vsqo/hqdefault.jpg,152562,What If,7490000,1419921509
76,90oTrGxROeg,What If a Meteorite Crashed Into Your Home? #Shorts,https://i.ytimg.com/vi/90oTrGxROeg/hqdefault.jpg,116393,What If,7490000,1419921509
77,L17YTOWGUnA,What If the Sun Dimmed Down? #Shorts,https://i.ytimg.com/vi/L17YTOWGUnA/hqdefault.jpg,82636,What If,7490000,1419921509
78,QzgP9Y4LNlk,Discussed: What If You Lived In a Closed Biosphere? - Jane Poynter,https://i.ytimg.com/vi/QzgP9Y4LNlk/hqdefault.jpg,57620,What If,7490000,1419921509
79,m9qGl0vkDj4,What Was the Worst Asteroid Impact Ever?,https://i.ytimg.com/vi/m9qGl0vkDj4/hqdefault.jpg,2701,What If,7490000,1419921509
80,nGutkWaXDUs,The World's Largest Nuclear Weapon (ft. Stephen Fry) #shorts,https://i.ytimg.com/vi/nGutkWaXDUs/hqdefault.jpg,18362203,MinuteEarth,2790000,431633391
81,ex5y6OVVHe0,How Your Dog Can Protect You Before You're Born,https://i.ytimg.com/vi/ex5y6OVVHe0/hqdefault.jpg,3984366,MinuteEarth,2790000,431633391
82,IbY122CSC5w,Are We Really 99% Chimp?,https://i.ytimg.com/vi/IbY122CSC5w/hqdefault.jpg,2571989,MinuteEarth,2790000,431633391
83,-7BXp7tVzME,Why Is Poop Brown And Pee Yellow?,https://i.ytimg.com/vi/-7BXp7tVzME/hqdefault.jpg,2094786,MinuteEarth,2790000,431633391
84,4LDGzXpei8k,Why do Some Species Thrive in Cities?,https://i.ytimg.com/vi/4LDGzXpei8k/hqdefault.jpg,1510305,MinuteEarth,2790000,431633391
85,NX1xnWPSjKg,How Fighting Wildfires Makes Them Worse,https://i.ytimg.com/vi/NX1xnWPSjKg/hqdefault.jpg,1323219,MinuteEarth,2790000,431633391
86,icGV8bJRkkg,Invasion Of The Earthworms!,https://i.ytimg.com/vi/icGV8bJRkkg/hqdefault.jpg,1147092,MinuteEarth,2790000,431633391
87,b-9rW9crXng,MinuteEarth Explains: Food,https://i.ytimg.com/vi/b-9rW9crXng/hqdefault.jpg,989499,MinuteEarth,2790000,431633391
88,_eGrTowysE0,Why Are Fewer People Getting Appendicitis?,https://i.ytimg.com/vi/_eGrTowysE0/hqdefault.jpg,866500,MinuteEarth,2790000,431633391
