,vidid,title,tmblink,views,channelName,avgViews/Video
445,6mdWUueL0kY,"Bitcoin, Gold, Metaverse, P2E, ADA, Tesla, Google, Coinbase and more",https://i.ytimg.com/vi/6mdWUueL0kY/hqdefault.jpg,76975,InvestAnswers,64671.43115124154
446,ffl7JZA964A,"IA Quickie: Talking Crypto, Valuations, Performance + unreal Tesla PEG",https://i.ytimg.com/vi/ffl7JZA964A/hqdefault.jpg,70234,InvestAnswers,64671.43115124154
447,E3paHdlRrqw,Crypto: Who Thrived During the Bear Market! As per Messari State of Crypto,https://i.ytimg.com/vi/E3paHdlRrqw/hqdefault.jpg,63711,InvestAnswers,64671.43115124154
448,e6VeFz-Aw8M,Avalanche: How to Calculate Inflation in the Cryptoverse + why it is Important,https://i.ytimg.com/vi/e6VeFz-Aw8M/hqdefault.jpg,56951,InvestAnswers,64671.43115124154
449,E3d9o3ZlxLw,How to DCA - the BEST way!,https://i.ytimg.com/vi/E3d9o3ZlxLw/hqdefault.jpg,52710,InvestAnswers,64671.43115124154
450,qnlVzPrOFyM,How to Convince Family & Friends to Invest In Bitcoin!,https://i.ytimg.com/vi/qnlVzPrOFyM/hqdefault.jpg,47860,InvestAnswers,64671.43115124154
451,fjGeYBpF0z8,"The link between Power, Energy, FIAT and Bitcoin ( Digital Energy)",https://i.ytimg.com/vi/fjGeYBpF0z8/hqdefault.jpg,44553,InvestAnswers,64671.43115124154
452,11mlvImffNU,Was there a Coordinated Crypto Attack?,https://i.ytimg.com/vi/11mlvImffNU/hqdefault.jpg,41314,InvestAnswers,64671.43115124154
453,9t-a0ZMc87A,🔥 OCTA: The Next Bitcoin Catalyst Igniting the Crypto World!,https://i.ytimg.com/vi/9t-a0ZMc87A/hqdefault.jpg,37987,InvestAnswers,64671.43115124154
454,NSdk7Pa50WI,"🚀 OCTA LIVE: Crypto Rises, FUD Fades & Regs Rage on!💥",https://i.ytimg.com/vi/NSdk7Pa50WI/hqdefault.jpg,35060,InvestAnswers,64671.43115124154
455,mMl2CxW392U,"🚀 OCTA: BTC, Proxies, Bonds, Tesla, MFs & Metrics 💹",https://i.ytimg.com/vi/mMl2CxW392U/hqdefault.jpg,32496,InvestAnswers,64671.43115124154
456,S2ctWfOo81o,"IA Q&A: Bitcoin vs Ethereum, Binance, ARKG, Options, Trade Tracking, Plan B and more",https://i.ytimg.com/vi/S2ctWfOo81o/hqdefault.jpg,29555,InvestAnswers,64671.43115124154
457,Q--kQThif4Y,🔍Great Bitcoin Mystery: How Many Coins Remain?,https://i.ytimg.com/vi/Q--kQThif4Y/hqdefault.jpg,25563,InvestAnswers,64671.43115124154
458,dKX-px0BGlw,Barron's Turning Bullish on Tesla? Puff Piece or Hit Piece?,https://i.ytimg.com/vi/dKX-px0BGlw/hqdefault.jpg,18608,InvestAnswers,64671.43115124154
459,YU9HOU3_twE,Sunday musings re BTC ETH BITW ETHE GBTC and Microstrategy. Monday action will be fun to watch!,https://i.ytimg.com/vi/YU9HOU3_twE/hqdefault.jpg,3643,InvestAnswers,64671.43115124154
460,Zzyu8cCXXGE,This costs MORE than a PS5! 🤯,https://i.ytimg.com/vi/Zzyu8cCXXGE/hqdefault.jpg,12045152,Ben Rowlands,617948.643678161
461,3w-W__97NtI,I Bought Amazon’s BEST SELLING Gaming PC!,https://i.ytimg.com/vi/3w-W__97NtI/hqdefault.jpg,2508129,Ben Rowlands,617948.643678161
462,x8cYgkIQyes,"I spent $10,000 on this…",https://i.ytimg.com/vi/x8cYgkIQyes/hqdefault.jpg,1621180,Ben Rowlands,617948.643678161
463,kuzsr1oDeiU,Trying 27 GREATEST Xbox Hacks Of All Time!,https://i.ytimg.com/vi/kuzsr1oDeiU/hqdefault.jpg,1005913,Ben Rowlands,617948.643678161
464,3BuEQvhcfBc,World's FASTEST Xbox Controller! 😱,https://i.ytimg.com/vi/3BuEQvhcfBc/hqdefault.jpg,757122,Ben Rowlands,617948.643678161
465,7VzZMEHV3RE,I Bought the CHEAPEST Gaming Mouse on Amazon!,https://i.ytimg.com/vi/7VzZMEHV3RE/hqdefault.jpg,624363,Ben Rowlands,617948.643678161
466,2NLVRiomU84,I keep getting asked about this… 😱,https://i.ytimg.com/vi/2NLVRiomU84/hqdefault.jpg,487973,Ben Rowlands,617948.643678161
467,pn-EsLaaMRk,I Bought my FIRST Gaming Laptop 🤯,https://i.ytimg.com/vi/pn-EsLaaMRk/hqdefault.jpg,366175,Ben Rowlands,617948.643678161
468,nVQeRFg-b4s,3 Unbelievable PlayStation 5 Features!,https://i.ytimg.com/vi/nVQeRFg-b4s/hqdefault.jpg,302810,Ben Rowlands,617948.643678161
469,KMmACcusoag,The CHEAPEST PlayStation Upgrade! 🤯,https://i.ytimg.com/vi/KMmACcusoag/hqdefault.jpg,233865,Ben Rowlands,617948.643678161
470,YQCgWv6ub14,3 NEW PS5 Features you NEED to KNOW!,https://i.ytimg.com/vi/YQCgWv6ub14/hqdefault.jpg,179259,Ben Rowlands,617948.643678161
471,kFERh_yzXOg,This Xbox Product is HILARIOUS! 😂,https://i.ytimg.com/vi/kFERh_yzXOg/hqdefault.jpg,154109,Ben Rowlands,617948.643678161
472,sZUMe3wQAI0,Upgrading my Racing Gaming Setup! 🔥🤯,https://i.ytimg.com/vi/sZUMe3wQAI0/hqdefault.jpg,130863,Ben Rowlands,617948.643678161
473,g7yFOKX_aXg,AVOID THIS iPad Pro Case!! - Logitech Combo Touch vs Apple Magic Keyboard,https://i.ytimg.com/vi/g7yFOKX_aXg/hqdefault.jpg,100167,Ben Rowlands,617948.643678161
474,E5PdoGxtba0,Top 4 CUSTOM Xbox Consoles 😍,https://i.ytimg.com/vi/E5PdoGxtba0/hqdefault.jpg,79909,Ben Rowlands,617948.643678161
475,szvNX-uY0ww,The GREATEST Xbox Ever Made! 🤯,https://i.ytimg.com/vi/szvNX-uY0ww/hqdefault.jpg,59320,Ben Rowlands,617948.643678161
476,KiB-MJ75OmI,I Used the PlayStation 5 for 1 Year - Should You Buy One?,https://i.ytimg.com/vi/KiB-MJ75OmI/hqdefault.jpg,38450,Ben Rowlands,617948.643678161
477,vmNwA1WPeW4,iPad Mini 6 is AMAZING for Students!!,https://i.ytimg.com/vi/vmNwA1WPeW4/hqdefault.jpg,27164,Ben Rowlands,617948.643678161
478,PMfRn8MM1tQ,WHY PAY MORE!? Galaxy Tab S8 Ultra vs Galaxy Tab S8,https://i.ytimg.com/vi/PMfRn8MM1tQ/hqdefault.jpg,11879,Ben Rowlands,617948.643678161
479,O9SU7nhMf5s,Samsung Galaxy Z Flip 3 Review - Should You Buy One?,https://i.ytimg.com/vi/O9SU7nhMf5s/hqdefault.jpg,2603,Ben Rowlands,617948.643678161
480,5w81-jiW8fs,Upgrading to Windows 98,https://i.ytimg.com/vi/5w81-jiW8fs/hqdefault.jpg,1348813,The PC Security Channel,67270.7783171521
481,RfE_MreLSIM,How risky is Piracy: Do cracks contain malware?,https://i.ytimg.com/vi/RfE_MreLSIM/hqdefault.jpg,253745,The PC Security Channel,67270.7783171521
482,sMWp1-VmUUs,McAfee Total Protection 2020 Test vs Malware,https://i.ytimg.com/vi/sMWp1-VmUUs/hqdefault.jpg,160641,The PC Security Channel,67270.7783171521
483,D-_pk7v9uD4,Why do they still use Windows XP?,https://i.ytimg.com/vi/D-_pk7v9uD4/hqdefault.jpg,104048,The PC Security Channel,67270.7783171521
484,OIo9aVcrnN8,Do you need antivirus on your phone?,https://i.ytimg.com/vi/OIo9aVcrnN8/hqdefault.jpg,73971,The PC Security Channel,67270.7783171521
485,bccgIUJ0eNQ,Bitdefender Internet Security 2015 review,https://i.ytimg.com/vi/bccgIUJ0eNQ/hqdefault.jpg,56398,The PC Security Channel,67270.7783171521
486,QJePSDaQHKI,Edge vs Chrome: Phishing Test,https://i.ytimg.com/vi/QJePSDaQHKI/hqdefault.jpg,44381,The PC Security Channel,67270.7783171521
487,tJJNrtFlPVM,Declutter Windows 10,https://i.ytimg.com/vi/tJJNrtFlPVM/hqdefault.jpg,35060,The PC Security Channel,67270.7783171521
488,4sN2yiVzJb4,Free Antivirus Challenge Ep-2 | Best Automated Security,https://i.ytimg.com/vi/4sN2yiVzJb4/hqdefault.jpg,27030,The PC Security Channel,67270.7783171521
489,1clOfsJVO6k,Black Screen of Death | Mysterious Ransomware,https://i.ytimg.com/vi/1clOfsJVO6k/hqdefault.jpg,21137,The PC Security Channel,67270.7783171521
490,IwKvXd4HD_g,Emsisoft Anti Malware 10 review,https://i.ytimg.com/vi/IwKvXd4HD_g/hqdefault.jpg,16430,The PC Security Channel,67270.7783171521
491,alpZeXErFx4,What is Encryption? You use it daily!,https://i.ytimg.com/vi/alpZeXErFx4/hqdefault.jpg,12319,The PC Security Channel,67270.7783171521
492,2A1P5E1joes,Ransomware or Cryptominer? Rakhni can choose,https://i.ytimg.com/vi/2A1P5E1joes/hqdefault.jpg,8953,The PC Security Channel,67270.7783171521
493,em3U6Zz13z0,BitDefender Free antivirus web prevention test 2015,https://i.ytimg.com/vi/em3U6Zz13z0/hqdefault.jpg,6798,The PC Security Channel,67270.7783171521
494,mIPtStSvX9Y,BitDefender Total Security 2013 beta test,https://i.ytimg.com/vi/mIPtStSvX9Y/hqdefault.jpg,4948,The PC Security Channel,67270.7783171521
495,ao3s_yjNKNU,Comodo Internet Security 5.10 preview,https://i.ytimg.com/vi/ao3s_yjNKNU/hqdefault.jpg,3505,The PC Security Channel,67270.7783171521
496,hN3XUvHi6UQ,XVirus 4.2 Review and comparison with Malwarebytes,https://i.ytimg.com/vi/hN3XUvHi6UQ/hqdefault.jpg,2574,The PC Security Channel,67270.7783171521
497,YtIUyrzcFu0,Quicktest: Kaspersky vs Emsisoft Detection ratio test,https://i.ytimg.com/vi/YtIUyrzcFu0/hqdefault.jpg,1763,The PC Security Channel,67270.7783171521
498,pcl5xV0IoLc,ESET Smart Security 5 review,https://i.ytimg.com/vi/pcl5xV0IoLc/hqdefault.jpg,1203,The PC Security Channel,67270.7783171521
499,ZOM5im2-8Hc,Channel Update,https://i.ytimg.com/vi/ZOM5im2-8Hc/hqdefault.jpg,383,The PC Security Channel,67270.7783171521
500,yEAYNX_UCjw,M1147 Advanced Multi-Purpose Round (AMP),https://i.ytimg.com/vi/yEAYNX_UCjw/hqdefault.jpg,4796482,Northrop Grumman,30674.13901869159
501,Do_FSmyj15k,James Webb Space Telescope Deployment Animation,https://i.ytimg.com/vi/Do_FSmyj15k/hqdefault.jpg,61873,Northrop Grumman,30674.13901869159
502,dwojupdQOhA,UH-60V Black Hawk Cockpit Digitization,https://i.ytimg.com/vi/dwojupdQOhA/hqdefault.jpg,21273,Northrop Grumman,30674.13901869159
503,MLt-IIITx2Q,Northrop Grumman DRAKE negating Group 1 drone,https://i.ytimg.com/vi/MLt-IIITx2Q/hqdefault.jpg,14275,Northrop Grumman,30674.13901869159
504,iN2rqUWwF0M,Global Hawk Achieves Historic First at Avalon 2019,https://i.ytimg.com/vi/iN2rqUWwF0M/hqdefault.jpg,10558,Northrop Grumman,30674.13901869159
505,d7IRIh-ZKm0,AN/VIC-5 Enhanced Vehicular Intercom System,https://i.ytimg.com/vi/d7IRIh-ZKm0/hqdefault.jpg,7999,Northrop Grumman,30674.13901869159
506,q-rPSyvIXsc,Space Tracking and Surveillance System (STSS): Timeline,https://i.ytimg.com/vi/q-rPSyvIXsc/hqdefault.jpg,6209,Northrop Grumman,30674.13901869159
507,cN7vCWlSPBs,"Defining Possible at Northrop Grumman Means Producing the F-35 1,000th Center Fuselage",https://i.ytimg.com/vi/cN7vCWlSPBs/hqdefault.jpg,4918,Northrop Grumman,30674.13901869159
508,Z7bwPLxo6u8,Increasing a F-35 Pilot's Awareness,https://i.ytimg.com/vi/Z7bwPLxo6u8/hqdefault.jpg,4165,Northrop Grumman,30674.13901869159
509,8iPLyg1DfrM,Northrop Grumman Corporation: A World Leading Aerospace and Security Company,https://i.ytimg.com/vi/8iPLyg1DfrM/hqdefault.jpg,3200,Northrop Grumman,30674.13901869159
510,Bdfz6I_C1H8,NG-11 Mission Overview,https://i.ytimg.com/vi/Bdfz6I_C1H8/hqdefault.jpg,2614,Northrop Grumman,30674.13901869159
511,NkaB_n5cUvM,Introducing STEM Flix™  with Science Bob,https://i.ytimg.com/vi/NkaB_n5cUvM/hqdefault.jpg,2199,Northrop Grumman,30674.13901869159
512,MYjlS-fuJ2U,Delivery of First Production E-2D Advanced Hawkeye,https://i.ytimg.com/vi/MYjlS-fuJ2U/hqdefault.jpg,1840,Northrop Grumman,30674.13901869159
513,oV_9qLteiJY,Overheard at Northrop Grumman | OPIR,https://i.ytimg.com/vi/oV_9qLteiJY/hqdefault.jpg,1508,Northrop Grumman,30674.13901869159
514,iBfMDTOdv5c,Maritime ISR: Indispensable Situational Awareness For Sea-faring Nations,https://i.ytimg.com/vi/iBfMDTOdv5c/hqdefault.jpg,1300,Northrop Grumman,30674.13901869159
515,FqAR7vx9txg,Cognitive Autonomy: Disaster Relief,https://i.ytimg.com/vi/FqAR7vx9txg/hqdefault.jpg,1012,Northrop Grumman,30674.13901869159
516,j5vo8XOiXX4,Operation PolarEye: Mini-series Trailer,https://i.ytimg.com/vi/j5vo8XOiXX4/hqdefault.jpg,793,Northrop Grumman,30674.13901869159
517,XmlHAgO7qSw,OA-5 Mission Preview,https://i.ytimg.com/vi/XmlHAgO7qSw/hqdefault.jpg,588,Northrop Grumman,30674.13901869159
518,EAy-dCfdhig,"James Webb Space Telescope - ""Behind the Webb"" Trailer - Oct. 2011",https://i.ytimg.com/vi/EAy-dCfdhig/hqdefault.jpg,346,Northrop Grumman,30674.13901869159
519,95nOasrbG_k,Northrop Grumman Australia,https://i.ytimg.com/vi/95nOasrbG_k/hqdefault.jpg,68,Northrop Grumman,30674.13901869159
520,04eP-Zb_4mk,I switched to AMD from Nvidia,https://i.ytimg.com/vi/04eP-Zb_4mk/hqdefault.jpg,762499,Daniel Owen,49379.172626387175
521,XYY2LIx_38Q,RTX 3070 Ti vs RX 6800 XT: The Ultimate Comparison,https://i.ytimg.com/vi/XYY2LIx_38Q/hqdefault.jpg,188993,Daniel Owen,49379.172626387175
522,6oaYlLIbkG4,How to Overclock and Undervolt an AMD GPU (2021) (RX 6800 XT as demonstration),https://i.ytimg.com/vi/6oaYlLIbkG4/hqdefault.jpg,112656,Daniel Owen,49379.172626387175
523,Af0_xgxir_I,"AMD 7900 XTX attacks Nvidia Pricing, Size, Power, Features",https://i.ytimg.com/vi/Af0_xgxir_I/hqdefault.jpg,82600,Daniel Owen,49379.172626387175
524,Zg47ayjg0Vs,RTX 3080 vs 4090: The Ultrawide Comparison,https://i.ytimg.com/vi/Zg47ayjg0Vs/hqdefault.jpg,67734,Daniel Owen,49379.172626387175
525,LgncvEmFqAo,Vampire: The Masquerade Bloodhunt System Requirements,https://i.ytimg.com/vi/LgncvEmFqAo/hqdefault.jpg,58977,Daniel Owen,49379.172626387175
526,3Z3K42dO7Zg,STOP buying the WRONG GPU,https://i.ytimg.com/vi/3Z3K42dO7Zg/hqdefault.jpg,48216,Daniel Owen,49379.172626387175
527,i1OgFaAwmJU,"RTX 3060 vs Unreal Engine 5.1 in Fortnite with Lumen, Nanite, RT and TSR!",https://i.ytimg.com/vi/i1OgFaAwmJU/hqdefault.jpg,40970,Daniel Owen,49379.172626387175
528,jG3wFKjSsSc,Should your next monitor be an Ultrawide?,https://i.ytimg.com/vi/jG3wFKjSsSc/hqdefault.jpg,34453,Daniel Owen,49379.172626387175
529,cKVWZJC0DH4,GPU Prices Continue Crashing!!! More AM4 CPUs still incoming? FSR 2.0 Mods Keep Rolling Out! More!!!,https://i.ytimg.com/vi/cKVWZJC0DH4/hqdefault.jpg,28732,Daniel Owen,49379.172626387175
530,B5PgvzUEe1o,GPU Prices!!! (GOOD NEWS!!!),https://i.ytimg.com/vi/B5PgvzUEe1o/hqdefault.jpg,23195,Daniel Owen,49379.172626387175
531,Cbsxbgf81BU,PC Gaming is DEAD!!! My actual thoughts- not a blues song today ;),https://i.ytimg.com/vi/Cbsxbgf81BU/hqdefault.jpg,18219,Daniel Owen,49379.172626387175
532,NgRWAJbgqE8,Intel Arc Alchemist GPUs,https://i.ytimg.com/vi/NgRWAJbgqE8/hqdefault.jpg,14239,Daniel Owen,49379.172626387175
533,HbVQd1GVxEg,I won Newegg Shuffle! Rant,https://i.ytimg.com/vi/HbVQd1GVxEg/hqdefault.jpg,11060,Daniel Owen,49379.172626387175
534,iR16mp-ILnM,Alder Lake,https://i.ytimg.com/vi/iR16mp-ILnM/hqdefault.jpg,7440,Daniel Owen,49379.172626387175
535,JAJgNSLYrH8,Is AMD selling the Xbox Series X APU to PC builders?,https://i.ytimg.com/vi/JAJgNSLYrH8/hqdefault.jpg,5346,Daniel Owen,49379.172626387175
536,rMAeHoHAhp8,AMD used an RTX 3080 in their demo!?!? CES Reaction and more GPU and CPU info,https://i.ytimg.com/vi/rMAeHoHAhp8/hqdefault.jpg,3568,Daniel Owen,49379.172626387175
537,x7WTvFhZJeU,CoD Vanguard Beta Benchmarked | RX 6800 XT | i5 9600K,https://i.ytimg.com/vi/x7WTvFhZJeU/hqdefault.jpg,2375,Daniel Owen,49379.172626387175
538,TFAxSADJ4e8,AMD vs Nvidia- Who is supplying more GPUs?,https://i.ytimg.com/vi/TFAxSADJ4e8/hqdefault.jpg,1082,Daniel Owen,49379.172626387175
539,g12reU1pCfM,"Big Navi Leak! Specs, SKUs, and more!",https://i.ytimg.com/vi/g12reU1pCfM/hqdefault.jpg,118,Daniel Owen,49379.172626387175
540,TSe2PrVPQm0,HOW TO EDIT VIDEO on an IPAD LIKE A PRO using LUMA FUSION + FREE GIVEAWAY!!!,https://i.ytimg.com/vi/TSe2PrVPQm0/hqdefault.jpg,935144,Henny Tha Bizness,16690.751063829786
541,_WngPfHPiLM,HOW TO EDIT VIDEO on an IPAD LIKE A PRO using LUMA FUSION... PART 2 (New 2018 iPad Pro Version) 👌🏼,https://i.ytimg.com/vi/_WngPfHPiLM/hqdefault.jpg,80561,Henny Tha Bizness,16690.751063829786
542,oZllPwGbx8k,My NEW 2020 BEATMAKING WORKFLOW using AUM - DEEP DIVE TUTORIAL!!,https://i.ytimg.com/vi/oZllPwGbx8k/hqdefault.jpg,46701,Henny Tha Bizness,16690.751063829786
543,pRM2iWozny4,Henny'z Hangout Episode 019: BEATMAKER 3 .. My Initial Review!,https://i.ytimg.com/vi/pRM2iWozny4/hqdefault.jpg,22823,Henny Tha Bizness,16690.751063829786
544,Z7EvVujcE1M,iPhone 14 Pro - THIS IS ALL YOU NEED FOR CONTENT CREATION IN 2022!!!!,https://i.ytimg.com/vi/Z7EvVujcE1M/hqdefault.jpg,14946,Henny Tha Bizness,16690.751063829786
545,LxYjHSIloIo,MY FRUSTRATIONS and WORKAROUNDS WITH iOS 12!!,https://i.ytimg.com/vi/LxYjHSIloIo/hqdefault.jpg,9408,Henny Tha Bizness,16690.751063829786
546,urFODAvWhJo,SILENT BEATMAKING - EPISODE 004 “ #TEXTUREDLAYERS “ 🎧🎹🥁🎤🔥🔥🔥,https://i.ytimg.com/vi/urFODAvWhJo/hqdefault.jpg,6099,Henny Tha Bizness,16690.751063829786
547,5qFV86WK2EI,MY FAVORITE SUNGLASSES IN 2020 - ROAV EYEWEAR 😎👍🏼🙌🏼,https://i.ytimg.com/vi/5qFV86WK2EI/hqdefault.jpg,4827,Henny Tha Bizness,16690.751063829786
548,bx0kXCv9f3U,"Adventures In Beatmaking Episode 005 ""Snowmageddon"" in 4K",https://i.ytimg.com/vi/bx0kXCv9f3U/hqdefault.jpg,3101,Henny Tha Bizness,16690.751063829786
549,RziEjVgIyjk,"Adventures in BeatMaking 016 ""The Alien Residence"" in 4K",https://i.ytimg.com/vi/RziEjVgIyjk/hqdefault.jpg,2382,Henny Tha Bizness,16690.751063829786
550,wMIBZKGkPJ8,Henny'z Hangout Episode 005 : CONSISTENCY vs PERFECTION (GH5 Vlog) in 4K,https://i.ytimg.com/vi/wMIBZKGkPJ8/hqdefault.jpg,1808,Henny Tha Bizness,16690.751063829786
551,osVsjs3qHz8,PASSION VS DETERMINATION: A CONVERSATION WITH DJ PNUT,https://i.ytimg.com/vi/osVsjs3qHz8/hqdefault.jpg,887,Henny Tha Bizness,16690.751063829786
552,s1A8Tfn_t6U,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 008/365,https://i.ytimg.com/vi/s1A8Tfn_t6U/hqdefault.jpg,600,Henny Tha Bizness,16690.751063829786
553,szjbcM9C9GE,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 089/365,https://i.ytimg.com/vi/szjbcM9C9GE/hqdefault.jpg,530,Henny Tha Bizness,16690.751063829786
554,yyfpdVgXULY,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 193/365,https://i.ytimg.com/vi/yyfpdVgXULY/hqdefault.jpg,489,Henny Tha Bizness,16690.751063829786
555,YrAx3d7Pb4E,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 107/365,https://i.ytimg.com/vi/YrAx3d7Pb4E/hqdefault.jpg,460,Henny Tha Bizness,16690.751063829786
556,Xzvw8ThbEpI,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 130/365,https://i.ytimg.com/vi/Xzvw8ThbEpI/hqdefault.jpg,416,Henny Tha Bizness,16690.751063829786
557,ZS63m8ZG2bg,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 175/365,https://i.ytimg.com/vi/ZS63m8ZG2bg/hqdefault.jpg,376,Henny Tha Bizness,16690.751063829786
558,-34uQZvsdP8,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 076/365,https://i.ytimg.com/vi/-34uQZvsdP8/hqdefault.jpg,344,Henny Tha Bizness,16690.751063829786
559,-ZwwVf_anbU,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 204/365,https://i.ytimg.com/vi/-ZwwVf_anbU/hqdefault.jpg,135,Henny Tha Bizness,16690.751063829786
560,QOWF0KTNu2g,How I Reversed 20 years of Arterial Plaque,https://i.ytimg.com/vi/QOWF0KTNu2g/hqdefault.jpg,4133736,PrevMed Health,9889.658586900465
561,NTmdg8YVs0s,The Real Difference Between LDL & HDL: Apo A1 & Apo B,https://i.ytimg.com/vi/NTmdg8YVs0s/hqdefault.jpg,22531,PrevMed Health,9889.658586900465
562,_NbtT8c9sv8,CycloDextrin: It Dissolves Cholesterol Crystals: Miracle Drug?,https://i.ytimg.com/vi/_NbtT8c9sv8/hqdefault.jpg,9089,PrevMed Health,9889.658586900465
563,gKXe7kLXb0c,Lp Little (a) : A New Perspective,https://i.ytimg.com/vi/gKXe7kLXb0c/hqdefault.jpg,5858,PrevMed Health,9889.658586900465
564,wNG2TbDKMfU,MANAGING CV RISK: AUTOPHAGY/FASTING Biomarkers: David Sabatini & MTOR,https://i.ytimg.com/vi/wNG2TbDKMfU/hqdefault.jpg,4607,PrevMed Health,9889.658586900465
565,6kD1awU2aQ0,"Fasting, Cancer & Prolon (FMD)",https://i.ytimg.com/vi/6kD1awU2aQ0/hqdefault.jpg,3870,PrevMed Health,9889.658586900465
566,Eb1fwobiD_8,Do you really need to take Aspirin and Statins? Watch This Video First!,https://i.ytimg.com/vi/Eb1fwobiD_8/hqdefault.jpg,3407,PrevMed Health,9889.658586900465
567,lKzcShfVXuo,You Improved Your Lifestyle: and your calcium score INCREASED?!?,https://i.ytimg.com/vi/lKzcShfVXuo/hqdefault.jpg,2966,PrevMed Health,9889.658586900465
568,6zgTaLwsUqc,BMI vs Belly Fat - Using AI to Predict Heart Attack & Stroke Risk,https://i.ytimg.com/vi/6zgTaLwsUqc/hqdefault.jpg,2613,PrevMed Health,9889.658586900465
569,rLOTTGM1W_Q,#SHORTS Can K2 Improve Autophagy?,https://i.ytimg.com/vi/rLOTTGM1W_Q/hqdefault.jpg,2386,PrevMed Health,9889.658586900465
570,lWV44XmPLYM,Is this New Antioxidant Safe? (LIVE),https://i.ytimg.com/vi/lWV44XmPLYM/hqdefault.jpg,2175,PrevMed Health,9889.658586900465
571,FcwFTVizjIY,Too Much Focus on Cholesterol,https://i.ytimg.com/vi/FcwFTVizjIY/hqdefault.jpg,2009,PrevMed Health,9889.658586900465
572,lTjJrk4uZC4,#SHORTS Low LDL is that a problem,https://i.ytimg.com/vi/lTjJrk4uZC4/hqdefault.jpg,1812,PrevMed Health,9889.658586900465
573,1A20wkgkMa8,Watch This Before Taking Supplements,https://i.ytimg.com/vi/1A20wkgkMa8/hqdefault.jpg,1640,PrevMed Health,9889.658586900465
574,cICN8MV5Nr0,Zucchini Casserole - You Can’t Outrun - or Outprescribe - a Lifestyle Problem,https://i.ytimg.com/vi/cICN8MV5Nr0/hqdefault.jpg,1488,PrevMed Health,9889.658586900465
575,SsT2UBaB2ZI,Prevention Myths Book:  Vascular Function Tests (LIVE),https://i.ytimg.com/vi/SsT2UBaB2ZI/hqdefault.jpg,1341,PrevMed Health,9889.658586900465
576,aiRFznFEcQA,Interview with Drs McClatchie & Goulder of the Heart Attack & Stroke Prevention Center,https://i.ytimg.com/vi/aiRFznFEcQA/hqdefault.jpg,1176,PrevMed Health,9889.658586900465
577,lrPJ-Zrmv6Y,Repurposing Old Drugs Against COVID-19,https://i.ytimg.com/vi/lrPJ-Zrmv6Y/hqdefault.jpg,1050,PrevMed Health,9889.658586900465
578,tKurWiCxNHc,"Carbs in Beer part 2: Wines, Whiskeys and Beer",https://i.ytimg.com/vi/tKurWiCxNHc/hqdefault.jpg,852,PrevMed Health,9889.658586900465
579,NgKYgqt_fRA,"We've Got a Web Forum! Join and Prevent Heart Attack/Stroke, Cancer, Dementia, Disability",https://i.ytimg.com/vi/NgKYgqt_fRA/hqdefault.jpg,135,PrevMed Health,9889.658586900465
580,v4pTNzN_hbg,Philips OneBlade Review - 6 Months Later,https://i.ytimg.com/vi/v4pTNzN_hbg/hqdefault.jpg,1632471,6 Months Later,129841.84262295082
581,T1ixVNtM69I,How to Start a Smart Home in 2021,https://i.ytimg.com/vi/T1ixVNtM69I/hqdefault.jpg,494993,6 Months Later,129841.84262295082
582,myRkDQ8dVec,Apple Watch Series 8 Review - 6 Months Later,https://i.ytimg.com/vi/myRkDQ8dVec/hqdefault.jpg,313257,6 Months Later,129841.84262295082
