,vidid,title,tmblink,views,channelName,meanVpV
452,OMRxvbHNgOk,New Reasons to Look at Bitcoin!,https://i.ytimg.com/vi/OMRxvbHNgOk/hqdefault.jpg,41098,InvestAnswers,64671.43115124154
453,WHJw4JTl2-c,"Bitcoin, DEXs, QE, Fed, Taxes, Deficits and the Money Pit.",https://i.ytimg.com/vi/WHJw4JTl2-c/hqdefault.jpg,37717,InvestAnswers,64671.43115124154
454,1fjy2N1QLBg,"Crypto, AI & Market Insights, BTC Fibonacci Levels & Macro",https://i.ytimg.com/vi/1fjy2N1QLBg/hqdefault.jpg,34873,InvestAnswers,64671.43115124154
455,11MIeeK_1mY,IA Investing 101 Series: Analytical Skills - The Sweet Sixteen for Equities and Crypto!,https://i.ytimg.com/vi/11MIeeK_1mY/hqdefault.jpg,32324,InvestAnswers,64671.43115124154
456,uXXBaMm-1Mw,"BTC support, ETH ATL, Tether Thriving, Miners Stacking, Offices Empty",https://i.ytimg.com/vi/uXXBaMm-1Mw/hqdefault.jpg,29454,InvestAnswers,64671.43115124154
457,fzQZjW9A8a8,"IA News: Bitcoin, Visa, Ethereum, Ark & Bloomberg, Walmart, Argentina + more",https://i.ytimg.com/vi/fzQZjW9A8a8/hqdefault.jpg,25390,InvestAnswers,64671.43115124154
458,dKX-px0BGlw,Barron's Turning Bullish on Tesla? Puff Piece or Hit Piece?,https://i.ytimg.com/vi/dKX-px0BGlw/hqdefault.jpg,18610,InvestAnswers,64671.43115124154
459,YU9HOU3_twE,Sunday musings re BTC ETH BITW ETHE GBTC and Microstrategy. Monday action will be fun to watch!,https://i.ytimg.com/vi/YU9HOU3_twE/hqdefault.jpg,3645,InvestAnswers,64671.43115124154
460,Zzyu8cCXXGE,This costs MORE than a PS5! 🤯,https://i.ytimg.com/vi/Zzyu8cCXXGE/hqdefault.jpg,12104747,Ben Rowlands,617948.643678161
461,3w-W__97NtI,I Bought Amazon’s BEST SELLING Gaming PC!,https://i.ytimg.com/vi/3w-W__97NtI/hqdefault.jpg,2534297,Ben Rowlands,617948.643678161
462,x8cYgkIQyes,"I spent $10,000 on this…",https://i.ytimg.com/vi/x8cYgkIQyes/hqdefault.jpg,1626983,Ben Rowlands,617948.643678161
463,JH7Dca-dRD0,MY NEW SUMMER JOB! 🚜,https://i.ytimg.com/vi/JH7Dca-dRD0/hqdefault.jpg,1058101,Ben Rowlands,617948.643678161
464,EiWGRhY7gVQ,PlayStation just copied Xbox? 😱,https://i.ytimg.com/vi/EiWGRhY7gVQ/hqdefault.jpg,783248,Ben Rowlands,617948.643678161
465,h-t17uPeUL4,Can an Xbox Series S REPLACE a BUDGET Gaming PC?,https://i.ytimg.com/vi/h-t17uPeUL4/hqdefault.jpg,638017,Ben Rowlands,617948.643678161
466,Ia-e1EneDRg,Oldest vs Newest PlayStation! 🎮,https://i.ytimg.com/vi/Ia-e1EneDRg/hqdefault.jpg,506369,Ben Rowlands,617948.643678161
467,pn-EsLaaMRk,I Bought my FIRST Gaming Laptop 🤯,https://i.ytimg.com/vi/pn-EsLaaMRk/hqdefault.jpg,366935,Ben Rowlands,617948.643678161
468,o1Ud8BeY-98,I Bought the COOLEST PlayStation Accessories Ever Made!,https://i.ytimg.com/vi/o1Ud8BeY-98/hqdefault.jpg,308736,Ben Rowlands,617948.643678161
469,RwbpR-oThzU,10 of the CHEAPEST PlayStation Accessories You Should Buy!,https://i.ytimg.com/vi/RwbpR-oThzU/hqdefault.jpg,236189,Ben Rowlands,617948.643678161
470,UeAwoWcbFHM,Why does this PlayStation exist?,https://i.ytimg.com/vi/UeAwoWcbFHM/hqdefault.jpg,181751,Ben Rowlands,617948.643678161
471,kFERh_yzXOg,This Xbox Product is HILARIOUS! 😂,https://i.ytimg.com/vi/kFERh_yzXOg/hqdefault.jpg,155814,Ben Rowlands,617948.643678161
472,j7se3sptbYs,The EASIEST WAY you can buy a PS5!,https://i.ytimg.com/vi/j7se3sptbYs/hqdefault.jpg,132137,Ben Rowlands,617948.643678161
473,rAWqtm525JI,The HUGE Problem with PlayStation 5 Digital Edition!,https://i.ytimg.com/vi/rAWqtm525JI/hqdefault.jpg,107379,Ben Rowlands,617948.643678161
474,dlLYw_U8PoI,Xbox Features You Forgot About!,https://i.ytimg.com/vi/dlLYw_U8PoI/hqdefault.jpg,82689,Ben Rowlands,617948.643678161
475,zKjgFxLKIUo,Starfield: Everything you NEED to KNOW! 😱,https://i.ytimg.com/vi/zKjgFxLKIUo/hqdefault.jpg,61070,Ben Rowlands,617948.643678161
476,KiB-MJ75OmI,I Used the PlayStation 5 for 1 Year - Should You Buy One?,https://i.ytimg.com/vi/KiB-MJ75OmI/hqdefault.jpg,38538,Ben Rowlands,617948.643678161
477,vmNwA1WPeW4,iPad Mini 6 is AMAZING for Students!!,https://i.ytimg.com/vi/vmNwA1WPeW4/hqdefault.jpg,27241,Ben Rowlands,617948.643678161
478,PMfRn8MM1tQ,WHY PAY MORE!? Galaxy Tab S8 Ultra vs Galaxy Tab S8,https://i.ytimg.com/vi/PMfRn8MM1tQ/hqdefault.jpg,11882,Ben Rowlands,617948.643678161
479,O9SU7nhMf5s,Samsung Galaxy Z Flip 3 Review - Should You Buy One?,https://i.ytimg.com/vi/O9SU7nhMf5s/hqdefault.jpg,2604,Ben Rowlands,617948.643678161
480,5w81-jiW8fs,Upgrading to Windows 98,https://i.ytimg.com/vi/5w81-jiW8fs/hqdefault.jpg,1348879,The PC Security Channel,67270.7783171521
481,RfE_MreLSIM,How risky is Piracy: Do cracks contain malware?,https://i.ytimg.com/vi/RfE_MreLSIM/hqdefault.jpg,255569,The PC Security Channel,67270.7783171521
482,4MoMgxluEWs,The Windows update that encrypts your files! | Fantom Ransomware,https://i.ytimg.com/vi/4MoMgxluEWs/hqdefault.jpg,159191,The PC Security Channel,67270.7783171521
483,D-_pk7v9uD4,Why do they still use Windows XP?,https://i.ytimg.com/vi/D-_pk7v9uD4/hqdefault.jpg,104064,The PC Security Channel,67270.7783171521
484,pJwAZ93Hyyc,ESET Internet Security 10 Review,https://i.ytimg.com/vi/pJwAZ93Hyyc/hqdefault.jpg,73354,The PC Security Channel,67270.7783171521
485,bccgIUJ0eNQ,Bitdefender Internet Security 2015 review,https://i.ytimg.com/vi/bccgIUJ0eNQ/hqdefault.jpg,56398,The PC Security Channel,67270.7783171521
486,7XgJ6qRJct8,Adware blocks Antivirus | SmartService Rootkit,https://i.ytimg.com/vi/7XgJ6qRJct8/hqdefault.jpg,44103,The PC Security Channel,67270.7783171521
487,tJJNrtFlPVM,Declutter Windows 10,https://i.ytimg.com/vi/tJJNrtFlPVM/hqdefault.jpg,35068,The PC Security Channel,67270.7783171521
488,2MctL7Q5eVg,Twitch Hacked. Watch out!,https://i.ytimg.com/vi/2MctL7Q5eVg/hqdefault.jpg,26842,The PC Security Channel,67270.7783171521
489,1clOfsJVO6k,Black Screen of Death | Mysterious Ransomware,https://i.ytimg.com/vi/1clOfsJVO6k/hqdefault.jpg,21161,The PC Security Channel,67270.7783171521
490,lwMlK2e546o,Privatefirewall Review,https://i.ytimg.com/vi/lwMlK2e546o/hqdefault.jpg,16416,The PC Security Channel,67270.7783171521
491,-Cg2oTTH02I,Secure Messaging Apps | Skype & Facebook messages aren't private,https://i.ytimg.com/vi/-Cg2oTTH02I/hqdefault.jpg,12390,The PC Security Channel,67270.7783171521
492,2A1P5E1joes,Ransomware or Cryptominer? Rakhni can choose,https://i.ytimg.com/vi/2A1P5E1joes/hqdefault.jpg,8955,The PC Security Channel,67270.7783171521
493,o8fx6cJ6uBk,Avast free Antivirus 7 review,https://i.ytimg.com/vi/o8fx6cJ6uBk/hqdefault.jpg,6808,The PC Security Channel,67270.7783171521
494,mIPtStSvX9Y,BitDefender Total Security 2013 beta test,https://i.ytimg.com/vi/mIPtStSvX9Y/hqdefault.jpg,4948,The PC Security Channel,67270.7783171521
495,Xy_bZyEVrOY,bitdefender total security 2012 review,https://i.ytimg.com/vi/Xy_bZyEVrOY/hqdefault.jpg,3510,The PC Security Channel,67270.7783171521
496,hN3XUvHi6UQ,XVirus 4.2 Review and comparison with Malwarebytes,https://i.ytimg.com/vi/hN3XUvHi6UQ/hqdefault.jpg,2575,The PC Security Channel,67270.7783171521
497,cbCj_TT8WZg,Vipre Internet Security 2012 Review,https://i.ytimg.com/vi/cbCj_TT8WZg/hqdefault.jpg,1776,The PC Security Channel,67270.7783171521
498,pcl5xV0IoLc,ESET Smart Security 5 review,https://i.ytimg.com/vi/pcl5xV0IoLc/hqdefault.jpg,1204,The PC Security Channel,67270.7783171521
499,ZOM5im2-8Hc,Channel Update,https://i.ytimg.com/vi/ZOM5im2-8Hc/hqdefault.jpg,383,The PC Security Channel,67270.7783171521
500,yEAYNX_UCjw,M1147 Advanced Multi-Purpose Round (AMP),https://i.ytimg.com/vi/yEAYNX_UCjw/hqdefault.jpg,4808485,Northrop Grumman,30674.13901869159
501,d6ZXsXwpGfg,AESA Radar Capabilities,https://i.ytimg.com/vi/d6ZXsXwpGfg/hqdefault.jpg,60423,Northrop Grumman,30674.13901869159
502,JLzrhbbnS6s,Australia's Future Defence Force,https://i.ytimg.com/vi/JLzrhbbnS6s/hqdefault.jpg,21015,Northrop Grumman,30674.13901869159
503,jo06xd6_ziM,IBCS a Revolutionary C2 System,https://i.ytimg.com/vi/jo06xd6_ziM/hqdefault.jpg,14205,Northrop Grumman,30674.13901869159
504,3bjuAG-WDEU,E-8C Joint STARS,https://i.ytimg.com/vi/3bjuAG-WDEU/hqdefault.jpg,10520,Northrop Grumman,30674.13901869159
505,7jNFL4efoBo,MQ-8C Fire Scout – Providing Commanders an Unrivaled Level of Layered Multi-Sensor ISR,https://i.ytimg.com/vi/7jNFL4efoBo/hqdefault.jpg,7866,Northrop Grumman,30674.13901869159
506,VQvP2rj2sJ4,Event Highlights from the 2021 Bushmaster Users Conference,https://i.ytimg.com/vi/VQvP2rj2sJ4/hqdefault.jpg,5976,Northrop Grumman,30674.13901869159
507,YEDZxkFkKvw,Art Innovates Life: The Brandon Balasbas Story,https://i.ytimg.com/vi/YEDZxkFkKvw/hqdefault.jpg,4918,Northrop Grumman,30674.13901869159
508,S8xSzqCSpjE,Northrop Grumman Supports Logistics With 3-D Modeling Tool,https://i.ytimg.com/vi/S8xSzqCSpjE/hqdefault.jpg,4088,Northrop Grumman,30674.13901869159
509,yciwGcvnQok,Pad Camera View of Antares Hot Fire Test,https://i.ytimg.com/vi/yciwGcvnQok/hqdefault.jpg,3176,Northrop Grumman,30674.13901869159
510,Ku7lHaMGN18,Firebird Successfully Uses Three Eyes and Fourth Sensor Payload,https://i.ytimg.com/vi/Ku7lHaMGN18/hqdefault.jpg,2604,Northrop Grumman,30674.13901869159
511,1gFsUUIB7ZE,"National Press Club Briefing on the KC-45, Part 2",https://i.ytimg.com/vi/1gFsUUIB7ZE/hqdefault.jpg,2201,Northrop Grumman,30674.13901869159
512,JahASrbuUvI,Layer Lair: Expanding the Reach of 3D Printing,https://i.ytimg.com/vi/JahASrbuUvI/hqdefault.jpg,1829,Northrop Grumman,30674.13901869159
513,EeSaFmjQU08,Firebird Music Video,https://i.ytimg.com/vi/EeSaFmjQU08/hqdefault.jpg,1507,Northrop Grumman,30674.13901869159
514,iBfMDTOdv5c,Maritime ISR: Indispensable Situational Awareness For Sea-faring Nations,https://i.ytimg.com/vi/iBfMDTOdv5c/hqdefault.jpg,1300,Northrop Grumman,30674.13901869159
515,m30tExQw2A4,Northrop Grumman Celebrates the First Science Anniversary of the James Webb Space Telescope!,https://i.ytimg.com/vi/m30tExQw2A4/hqdefault.jpg,1007,Northrop Grumman,30674.13901869159
516,U4FpkExKYGo,Overheard at Northrop Grumman | OPIR Defining Terms,https://i.ytimg.com/vi/U4FpkExKYGo/hqdefault.jpg,792,Northrop Grumman,30674.13901869159
517,FzoCezeum6o,World's Best Technologies: Samaran International,https://i.ytimg.com/vi/FzoCezeum6o/hqdefault.jpg,589,Northrop Grumman,30674.13901869159
518,XbRWahPErzU,Broadcast of Orbital ATK's Minotaur C Launch of Planet Satellites,https://i.ytimg.com/vi/XbRWahPErzU/hqdefault.jpg,350,Northrop Grumman,30674.13901869159
519,ScB_2Igl4VA,"CyberCenturion IX, 2023",https://i.ytimg.com/vi/ScB_2Igl4VA/hqdefault.jpg,93,Northrop Grumman,30674.13901869159
520,04eP-Zb_4mk,I switched to AMD from Nvidia,https://i.ytimg.com/vi/04eP-Zb_4mk/hqdefault.jpg,763397,Daniel Owen,49379.172626387175
521,TIWxR_jdA9s,RTX 3070 vs RTX 3060 Ti: The Ultimate Comparison,https://i.ytimg.com/vi/TIWxR_jdA9s/hqdefault.jpg,190239,Daniel Owen,49379.172626387175
522,LZT0iTtXKso,Razer Cortex Review: Boost FPS and Optimize Graphics Settings?,https://i.ytimg.com/vi/LZT0iTtXKso/hqdefault.jpg,110001,Daniel Owen,49379.172626387175
523,V__bnau5nZQ,Well there goes all my YouTube money...,https://i.ytimg.com/vi/V__bnau5nZQ/hqdefault.jpg,82714,Daniel Owen,49379.172626387175
524,0dbu7vPffPA,GPU Price drops bring these into competition! 7900 XT vs 4070 vs 6950 XT revisited in latest games!,https://i.ytimg.com/vi/0dbu7vPffPA/hqdefault.jpg,68228,Daniel Owen,49379.172626387175
525,PhRkns_GLms,"XeSS on GTX 1060! It's like DLSS, but does it work on old hardware?",https://i.ytimg.com/vi/PhRkns_GLms/hqdefault.jpg,59243,Daniel Owen,49379.172626387175
526,Py0iCFcjr60,"Final Fantasy VII Remake PC | GTX 1060 6GB Benchmark and Optimized Settings | 1080p, 1440p, and 4K",https://i.ytimg.com/vi/Py0iCFcjr60/hqdefault.jpg,49254,Daniel Owen,49379.172626387175
527,IrI0Z7Xj_jU,"Diablo IV Server Slam GPU tests (1060, 6700XT, 3060Ti, Arc A770, 4070Ti, 7900XT)",https://i.ytimg.com/vi/IrI0Z7Xj_jU/hqdefault.jpg,41489,Daniel Owen,49379.172626387175
528,VYiwitUWFhA,AMD's Latest GPU Launched TODAY,https://i.ytimg.com/vi/VYiwitUWFhA/hqdefault.jpg,35340,Daniel Owen,49379.172626387175
529,JQsTa5MZwyU,GPU and CPU News!!! Ryzen 7000 Event | Radeon 7000 Specs | Intel Arc in US | More!,https://i.ytimg.com/vi/JQsTa5MZwyU/hqdefault.jpg,28784,Daniel Owen,49379.172626387175
530,epeK19WtW0Y,FSR 2.0 review is out and it looks GOOD!!! Also AMD DX11 HUGE GAINS! RSR 1.1! Nvidia Linux Drivers!!,https://i.ytimg.com/vi/epeK19WtW0Y/hqdefault.jpg,23505,Daniel Owen,49379.172626387175
531,sF5DBHOyjjs,Lies of P PC System Requirements Analysis,https://i.ytimg.com/vi/sF5DBHOyjjs/hqdefault.jpg,18314,Daniel Owen,49379.172626387175
532,QLlB9kwr7nI,Next Gen GPUs look insane!!! Intel Arc Pricing info (Sort of) Leaks | Chip shortage into 2024?!?,https://i.ytimg.com/vi/QLlB9kwr7nI/hqdefault.jpg,14297,Daniel Owen,49379.172626387175
533,0uec1x-rzzU,Intel Arc Details!!! AMD Zen4 entering mass production? Is buying a 3090 Ti actually stupid?,https://i.ytimg.com/vi/0uec1x-rzzU/hqdefault.jpg,11201,Daniel Owen,49379.172626387175
534,wSXY_sg4emc,"Tiny Tina's Wonderlands | RX 6600 | 1440p, 1080p all settings | R9 5950X | 32GB RAM",https://i.ytimg.com/vi/wSXY_sg4emc/hqdefault.jpg,7524,Daniel Owen,49379.172626387175
535,5LdbxL4LiJM,Rainbow 6 Extraction PC System Requirements Analysis,https://i.ytimg.com/vi/5LdbxL4LiJM/hqdefault.jpg,5348,Daniel Owen,49379.172626387175
536,rECIKbq2tkQ,The Ascent System Requirements (PC)!,https://i.ytimg.com/vi/rECIKbq2tkQ/hqdefault.jpg,3591,Daniel Owen,49379.172626387175
537,9rM9UGysDtI,"FSR on Intel Laptop VS Interlaced and Render Scaling (RE8, Iris Plus Graphics in XPS 13 2 in 1)",https://i.ytimg.com/vi/9rM9UGysDtI/hqdefault.jpg,2384,Daniel Owen,49379.172626387175
538,TFAxSADJ4e8,AMD vs Nvidia- Who is supplying more GPUs?,https://i.ytimg.com/vi/TFAxSADJ4e8/hqdefault.jpg,1082,Daniel Owen,49379.172626387175
539,g12reU1pCfM,"Big Navi Leak! Specs, SKUs, and more!",https://i.ytimg.com/vi/g12reU1pCfM/hqdefault.jpg,118,Daniel Owen,49379.172626387175
540,TSe2PrVPQm0,HOW TO EDIT VIDEO on an IPAD LIKE A PRO using LUMA FUSION + FREE GIVEAWAY!!!,https://i.ytimg.com/vi/TSe2PrVPQm0/hqdefault.jpg,935211,Henny Tha Bizness,16726.339019189767
541,_WngPfHPiLM,HOW TO EDIT VIDEO on an IPAD LIKE A PRO using LUMA FUSION... PART 2 (New 2018 iPad Pro Version) 👌🏼,https://i.ytimg.com/vi/_WngPfHPiLM/hqdefault.jpg,80565,Henny Tha Bizness,16726.339019189767
542,U8bQW1t0E9g,AIRPODS PRO -  A PROFESSIONAL MUSIC PRODUCER’S PROSPECTIVE (REVIEW) 🤘🏽,https://i.ytimg.com/vi/U8bQW1t0E9g/hqdefault.jpg,46617,Henny Tha Bizness,16726.339019189767
543,xXfA4TbZ9wk,5 TIPS for EDITING VIDEO in LUMAFUSION 2.4,https://i.ytimg.com/vi/xXfA4TbZ9wk/hqdefault.jpg,22667,Henny Tha Bizness,16726.339019189767
544,PCLjoKjpG5c,5 MINUTES OF “MOBILE” MUSIC MAKING MIXING TIPS - using BEATMAKER 3!!! 🎹🎧🤘🏽🔥,https://i.ytimg.com/vi/PCLjoKjpG5c/hqdefault.jpg,14951,Henny Tha Bizness,16726.339019189767
545,7-n1XHjy1ZU,SILENT BEATMAKING - EPISODE 003 “ #BEATMAKER3UPDATE “ 🎧🎹🥁🎤🔥🔥🔥,https://i.ytimg.com/vi/7-n1XHjy1ZU/hqdefault.jpg,9330,Henny Tha Bizness,16726.339019189767
546,w61gFCeLOb4,SILENT BEATMAKING - EPISODE 006 “ #R&BLAPPP “ 🎧🎹🥁🎤🔥🔥🔥,https://i.ytimg.com/vi/w61gFCeLOb4/hqdefault.jpg,5987,Henny Tha Bizness,16726.339019189767
547,OR3Kr2trwOY,SILENT BEATMAKING - EPISODE 008 “ #FATALBERTFUNK “ 🎧🎹🥁🎤🔥🔥🔥,https://i.ytimg.com/vi/OR3Kr2trwOY/hqdefault.jpg,4688,Henny Tha Bizness,16726.339019189767
548,NkkGPRayXJQ,"Adventures in BeatMaking Episode 051 “John-E’s 1st House Party 🎈""  in 4K",https://i.ytimg.com/vi/NkkGPRayXJQ/hqdefault.jpg,3057,Henny Tha Bizness,16726.339019189767
549,bi3w2Wx5o6I,"Adventures in BeatMaking Episode 042 “Back Pain, Track Gain”",https://i.ytimg.com/vi/bi3w2Wx5o6I/hqdefault.jpg,2335,Henny Tha Bizness,16726.339019189767
550,8I6HgVJOn2Y,"Adventures in BeatMaking Episode 011 ""Dear Old...""",https://i.ytimg.com/vi/8I6HgVJOn2Y/hqdefault.jpg,1758,Henny Tha Bizness,16726.339019189767
551,zruSaoLrKFY,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 178/365,https://i.ytimg.com/vi/zruSaoLrKFY/hqdefault.jpg,850,Henny Tha Bizness,16726.339019189767
552,pj8ED5p_xp4,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 160/365,https://i.ytimg.com/vi/pj8ED5p_xp4/hqdefault.jpg,589,Henny Tha Bizness,16726.339019189767
553,WlbM3KrNa4M,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 117/365,https://i.ytimg.com/vi/WlbM3KrNa4M/hqdefault.jpg,525,Henny Tha Bizness,16726.339019189767
554,lqRDvY1wzHQ,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 098/365,https://i.ytimg.com/vi/lqRDvY1wzHQ/hqdefault.jpg,488,Henny Tha Bizness,16726.339019189767
555,4q0qeCZ0JdE,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 116/365,https://i.ytimg.com/vi/4q0qeCZ0JdE/hqdefault.jpg,457,Henny Tha Bizness,16726.339019189767
556,nLL_fIr2YTo,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 044/365,https://i.ytimg.com/vi/nLL_fIr2YTo/hqdefault.jpg,413,Henny Tha Bizness,16726.339019189767
557,-8NeE9eVlks,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 188/365,https://i.ytimg.com/vi/-8NeE9eVlks/hqdefault.jpg,370,Henny Tha Bizness,16726.339019189767
558,x9TrgGTDkWk,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 198/365,https://i.ytimg.com/vi/x9TrgGTDkWk/hqdefault.jpg,341,Henny Tha Bizness,16726.339019189767
559,6PQcVBLR9T4,A BEAT A DAY 😮‍💨 - DAILY iOS BEATMAKING from HENNY THA BIZNESS 207/365,https://i.ytimg.com/vi/6PQcVBLR9T4/hqdefault.jpg,178,Henny Tha Bizness,16726.339019189767
560,QOWF0KTNu2g,How I Reversed 20 years of Arterial Plaque,https://i.ytimg.com/vi/QOWF0KTNu2g/hqdefault.jpg,4164741,PrevMed Health,9894.76160990712
561,zDXrtUK4em8,"Lipoprotein(a) Lp(a): what is it, what are the risks, treatment, niacin, PCSK9, statins",https://i.ytimg.com/vi/zDXrtUK4em8/hqdefault.jpg,22399,PrevMed Health,9894.76160990712
562,Cnj8EU4VFgA,Colchicine - An Old anti-inflammatory for CV inflammation - FORD BREWER MD MPH,https://i.ytimg.com/vi/Cnj8EU4VFgA/hqdefault.jpg,9100,PrevMed Health,9894.76160990712
563,4FC5rHCuvRQ,Cialis: The Little Yellow Pill For More Than Just Erectile Dysfunction,https://i.ytimg.com/vi/4FC5rHCuvRQ/hqdefault.jpg,5889,PrevMed Health,9894.76160990712
564,wNG2TbDKMfU,MANAGING CV RISK: AUTOPHAGY/FASTING Biomarkers: David Sabatini & MTOR,https://i.ytimg.com/vi/wNG2TbDKMfU/hqdefault.jpg,4608,PrevMed Health,9894.76160990712
565,6kD1awU2aQ0,"Fasting, Cancer & Prolon (FMD)",https://i.ytimg.com/vi/6kD1awU2aQ0/hqdefault.jpg,3884,PrevMed Health,9894.76160990712
566,HcYC0uNi9Mo,Secret Test for Diabetes- The Kraft Insulin Survey,https://i.ytimg.com/vi/HcYC0uNi9Mo/hqdefault.jpg,3397,PrevMed Health,9894.76160990712
567,_UPhnnyHtEg,My Hiit Recommendation: How To Get The Most Out Of Your Workout,https://i.ytimg.com/vi/_UPhnnyHtEg/hqdefault.jpg,2972,PrevMed Health,9894.76160990712
568,WxE-0-0wFTU,The relationship between plaque and inflammation,https://i.ytimg.com/vi/WxE-0-0wFTU/hqdefault.jpg,2621,PrevMed Health,9894.76160990712
569,wrsQ1yn7FK4,Does Familial Hypercholesterolemia Have Signs & Symptoms?,https://i.ytimg.com/vi/wrsQ1yn7FK4/hqdefault.jpg,2398,PrevMed Health,9894.76160990712
570,zpKUmGMr7oE,Stress Tests & Radiation: Hidden in Plain Sight,https://i.ytimg.com/vi/zpKUmGMr7oE/hqdefault.jpg,2181,PrevMed Health,9894.76160990712
571,FcwFTVizjIY,Too Much Focus on Cholesterol,https://i.ytimg.com/vi/FcwFTVizjIY/hqdefault.jpg,2009,PrevMed Health,9894.76160990712
572,lTjJrk4uZC4,#SHORTS Low LDL is that a problem,https://i.ytimg.com/vi/lTjJrk4uZC4/hqdefault.jpg,1814,PrevMed Health,9894.76160990712
573,Bv1WgZZdT30,Changing the Game on Obesity (LIVE),https://i.ytimg.com/vi/Bv1WgZZdT30/hqdefault.jpg,1642,PrevMed Health,9894.76160990712
574,cICN8MV5Nr0,Zucchini Casserole - You Can’t Outrun - or Outprescribe - a Lifestyle Problem,https://i.ytimg.com/vi/cICN8MV5Nr0/hqdefault.jpg,1488,PrevMed Health,9894.76160990712
575,FOZacih5d-E,The key to prevent lung disease,https://i.ytimg.com/vi/FOZacih5d-E/hqdefault.jpg,1343,PrevMed Health,9894.76160990712
576,aiRFznFEcQA,Interview with Drs McClatchie & Goulder of the Heart Attack & Stroke Prevention Center,https://i.ytimg.com/vi/aiRFznFEcQA/hqdefault.jpg,1177,PrevMed Health,9894.76160990712
577,3OTlQX9TW0o,ICU: Do you really want everything done for your mom? Site of Death - FORD BREWER,https://i.ytimg.com/vi/3OTlQX9TW0o/hqdefault.jpg,1050,PrevMed Health,9894.76160990712
578,tKurWiCxNHc,"Carbs in Beer part 2: Wines, Whiskeys and Beer",https://i.ytimg.com/vi/tKurWiCxNHc/hqdefault.jpg,852,PrevMed Health,9894.76160990712
579,NgKYgqt_fRA,"We've Got a Web Forum! Join and Prevent Heart Attack/Stroke, Cancer, Dementia, Disability",https://i.ytimg.com/vi/NgKYgqt_fRA/hqdefault.jpg,135,PrevMed Health,9894.76160990712
580,v4pTNzN_hbg,Philips OneBlade Review - 6 Months Later,https://i.ytimg.com/vi/v4pTNzN_hbg/hqdefault.jpg,1635925,6 Months Later,129841.84262295082
581,T1ixVNtM69I,How to Start a Smart Home in 2021,https://i.ytimg.com/vi/T1ixVNtM69I/hqdefault.jpg,495017,6 Months Later,129841.84262295082
582,x5l7W1eVzbA,HomePod Mini Review - 6 Months Later,https://i.ytimg.com/vi/x5l7W1eVzbA/hqdefault.jpg,314622,6 Months Later,129841.84262295082
583,ndzfbMS7upU,iPad Air (2020) Review - One Month Later,https://i.ytimg.com/vi/ndzfbMS7upU/hqdefault.jpg,241000,6 Months Later,129841.84262295082
584,uUIFK7i9lek,iPhone 12 Review - 6 Months Later,https://i.ytimg.com/vi/uUIFK7i9lek/hqdefault.jpg,170112,6 Months Later,129841.84262295082
585,1Btpf4QSc24,AirPods Max Review - Revisited,https://i.ytimg.com/vi/1Btpf4QSc24/hqdefault.jpg,139663,6 Months Later,129841.84262295082
586,T9Or2KaEaqc,Sony LinkBuds S Review - 6 Months Later,https://i.ytimg.com/vi/T9Or2KaEaqc/hqdefault.jpg,112499,6 Months Later,129841.84262295082
